Datetime;Resolution code;Offshore/onshore;Region;Grid connection type;Measured & Upscaled;Most recent forecast;Most recent P10;Most recent P90;Day Ahead 11AM forecast;Day Ahead 11AM P10;Day Ahead 11AM P90;Day-ahead 6PM forecast;Day-ahead 6PM P10;Day-ahead 6PM P90;Week-ahead forecast;Week-ahead P10;Week-ahead P90;Monitored capacity;Load factor;Decremental bid Indicator
2025-12-31T14:45:00+01:00;PT15M;Onshore;Wallonia;Elia;15.18;16.5;5.8;31.0;11.4;3.6;25.8;12.9;4.4;28.6;7.5;1.5;47.7;188.2;0.08;''
2025-12-31T14:30:00+01:00;PT15M;Onshore;Wallonia;Elia;15.56;16.0;5.5;30.4;10.5;3.6;24.4;12.4;4.4;27.6;7.4;1.4;47.7;188.2;0.08;''
2025-12-31T14:15:00+01:00;PT15M;Onshore;Wallonia;Elia;13.44;15.6;5.6;29.8;9.9;3.5;23.0;11.9;4.2;26.8;7.3;1.4;47.4;188.2;0.07;''
2025-12-31T14:00:00+01:00;PT15M;Onshore;Wallonia;Elia;12.41;15.5;5.9;29.0;9.2;3.4;21.4;11.5;3.8;26.1;7.2;1.5;46.7;188.2;0.07;''
2025-12-31T13:45:00+01:00;PT15M;Onshore;Wallonia;Elia;12.69;13.0;4.6;25.1;8.4;3.2;19.9;11.2;3.5;25.6;7.0;1.4;46.0;188.2;0.07;''
2025-12-31T13:30:00+01:00;PT15M;Onshore;Wallonia;Elia;12.89;12.5;4.2;24.7;8.0;3.1;18.9;10.8;3.1;25.2;6.9;1.4;45.2;188.2;0.07;''
2025-12-31T13:15:00+01:00;PT15M;Onshore;Wallonia;Elia;12.33;12.3;3.9;24.6;7.6;2.9;18.3;10.5;2.7;24.9;6.6;1.2;44.5;188.2;0.07;''
2025-12-31T13:00:00+01:00;PT15M;Onshore;Wallonia;Elia;11.48;11.8;3.6;24.4;7.5;2.6;18.0;10.3;2.6;24.4;6.5;1.2;43.7;188.2;0.06;''
2025-12-31T12:45:00+01:00;PT15M;Onshore;Wallonia;Elia;11.75;11.9;3.6;24.0;7.2;2.5;17.7;10.8;3.0;24.9;6.4;1.1;42.8;188.2;0.06;''
2025-12-31T12:30:00+01:00;PT15M;Onshore;Wallonia;Elia;11.51;11.6;3.3;23.7;7.1;2.3;17.6;10.8;3.0;25.0;6.2;1.1;42.0;188.2;0.06;''
2025-12-31T12:15:00+01:00;PT15M;Onshore;Wallonia;Elia;12.57;11.3;3.0;23.7;7.0;2.3;17.6;10.8;2.9;24.9;6.2;1.1;40.8;188.2;0.07;''
2025-12-31T12:00:00+01:00;PT15M;Onshore;Wallonia;Elia;13.48;11.0;2.6;23.5;6.9;2.3;17.7;10.5;2.7;24.7;6.0;1.1;39.4;188.2;0.07;''
2025-12-31T11:45:00+01:00;PT15M;Onshore;Wallonia;Elia;11.79;10.8;2.5;22.9;7.1;2.5;17.8;10.2;2.6;24.5;5.9;1.1;38.1;188.2;0.06;''
2025-12-31T11:30:00+01:00;PT15M;Onshore;Wallonia;Elia;11.44;10.5;2.5;22.5;7.1;2.5;17.9;10.1;2.6;24.0;5.6;1.1;37.0;188.2;0.06;''
2025-12-31T11:15:00+01:00;PT15M;Onshore;Wallonia;Elia;10.5;10.2;2.8;21.6;7.3;2.6;18.0;9.8;2.8;23.0;5.5;1.1;36.3;188.2;0.06;''
2025-12-31T11:00:00+01:00;PT15M;Onshore;Wallonia;Elia;10.07;10.0;3.3;20.5;7.4;2.6;18.0;9.4;3.0;21.6;5.5;1.1;35.7;188.2;0.05;''
2025-12-31T10:45:00+01:00;PT15M;Onshore;Wallonia;Elia;11.32;9.2;3.4;18.8;7.3;2.6;18.1;8.8;2.9;19.8;5.3;1.1;35.4;188.2;0.06;''
2025-12-31T10:30:00+01:00;PT15M;Onshore;Wallonia;Elia;12.11;9.0;3.5;17.7;7.5;2.6;18.2;8.5;3.2;18.7;5.1;1.1;34.8;188.2;0.06;''
2025-12-31T10:15:00+01:00;PT15M;Onshore;Wallonia;Elia;11.07;8.7;3.4;17.2;7.4;2.5;18.1;8.4;3.2;18.2;5.0;1.1;33.7;188.2;0.06;''
2025-12-31T10:00:00+01:00;PT15M;Onshore;Wallonia;Elia;11.65;8.4;3.1;17.0;7.3;2.4;18.0;8.1;2.9;17.8;4.8;1.1;32.8;188.2;0.06;''
2025-12-31T09:45:00+01:00;PT15M;Onshore;Wallonia;Elia;12.51;8.1;2.9;16.9;7.2;2.1;17.8;7.9;2.6;17.5;4.6;1.1;31.7;188.2;0.07;''
2025-12-31T09:30:00+01:00;PT15M;Onshore;Wallonia;Elia;12.81;7.9;2.7;16.4;7.1;1.9;17.6;7.7;2.4;17.3;4.4;1.1;31.0;188.2;0.07;''
2025-12-31T09:15:00+01:00;PT15M;Onshore;Wallonia;Elia;12.31;7.6;2.4;16.1;6.9;1.9;17.5;7.6;2.3;17.1;4.2;1.1;30.8;188.2;0.07;''
2025-12-31T09:00:00+01:00;PT15M;Onshore;Wallonia;Elia;13.39;7.4;2.3;16.1;6.8;1.9;17.4;7.5;2.2;17.1;4.2;1.1;31.0;188.2;0.07;''
2025-12-31T08:45:00+01:00;PT15M;Onshore;Wallonia;Elia;14.03;7.2;2.0;15.9;6.6;1.8;17.2;7.5;2.2;17.0;3.9;1.1;31.0;188.2;0.07;''
2025-12-31T08:30:00+01:00;PT15M;Onshore;Wallonia;Elia;15.63;7.2;1.8;15.8;6.4;1.7;17.0;7.5;2.1;16.8;3.8;1.1;31.5;188.2;0.08;''
2025-12-31T08:15:00+01:00;PT15M;Onshore;Wallonia;Elia;17.76;7.1;1.8;15.7;6.3;1.7;16.9;7.3;2.1;16.7;3.6;1.1;31.9;188.2;0.09;''
2025-12-31T08:00:00+01:00;PT15M;Onshore;Wallonia;Elia;18.3;7.0;1.8;15.6;6.2;1.6;16.7;7.3;2.0;16.6;3.5;1.2;32.6;188.2;0.1;''
2025-12-31T07:45:00+01:00;PT15M;Onshore;Wallonia;Elia;18.73;8.4;2.9;17.1;5.7;1.3;16.4;7.0;1.7;16.3;3.0;1.2;33.0;188.2;0.1;''
2025-12-31T07:30:00+01:00;PT15M;Onshore;Wallonia;Elia;18.27;8.3;2.7;16.8;5.6;1.2;16.2;6.8;1.6;16.1;2.9;1.2;34.1;188.2;0.1;''
2025-12-31T07:15:00+01:00;PT15M;Onshore;Wallonia;Elia;18.66;8.2;2.6;16.6;5.4;1.1;16.1;6.6;1.4;15.8;2.9;1.4;35.7;188.2;0.1;''
2025-12-31T07:00:00+01:00;PT15M;Onshore;Wallonia;Elia;17.76;7.8;2.4;16.5;5.3;0.9;15.7;6.4;1.1;15.6;3.0;1.5;37.4;188.2;0.09;''
2025-12-31T06:45:00+01:00;PT15M;Onshore;Wallonia;Elia;16.54;7.6;2.3;16.3;5.1;0.9;15.4;5.9;0.9;15.1;3.1;1.6;39.3;188.2;0.09;''
2025-12-31T06:30:00+01:00;PT15M;Onshore;Wallonia;Elia;16.7;7.6;2.2;16.1;5.0;0.9;15.3;5.5;0.8;14.9;3.3;1.8;40.6;188.2;0.09;''
2025-12-31T06:15:00+01:00;PT15M;Onshore;Wallonia;Elia;15.37;7.3;2.1;15.9;4.8;0.7;15.0;5.1;0.7;14.6;3.3;1.8;41.3;188.2;0.08;''
2025-12-31T06:00:00+01:00;PT15M;Onshore;Wallonia;Elia;14.38;7.1;1.9;15.8;4.5;0.6;14.8;4.9;0.6;14.3;3.4;1.8;41.5;188.2;0.08;''
2025-12-31T05:45:00+01:00;PT15M;Onshore;Wallonia;Elia;12.04;6.7;1.9;15.4;4.0;0.4;14.3;4.6;0.5;13.9;4.0;2.0;42.2;188.2;0.06;''
2025-12-31T05:30:00+01:00;PT15M;Onshore;Wallonia;Elia;11.15;6.4;1.6;15.0;3.8;0.4;14.1;4.4;0.4;13.7;4.2;1.9;42.5;188.2;0.06;''
2025-12-31T05:15:00+01:00;PT15M;Onshore;Wallonia;Elia;8.85;6.1;1.4;14.6;3.6;0.4;13.8;4.1;0.3;13.4;4.3;1.8;43.0;188.2;0.05;''
2025-12-31T05:00:00+01:00;PT15M;Onshore;Wallonia;Elia;7.62;5.7;1.2;14.2;3.5;0.4;13.7;3.8;0.2;13.1;4.6;1.7;43.7;188.2;0.04;''
2025-12-31T04:45:00+01:00;PT15M;Onshore;Wallonia;Elia;7.48;5.0;0.9;13.6;3.1;0.3;13.2;3.7;0.2;13.0;5.0;1.8;44.3;188.2;0.04;''
2025-12-31T04:30:00+01:00;PT15M;Onshore;Wallonia;Elia;8.34;4.7;0.7;13.2;3.0;0.3;13.0;3.5;0.2;12.8;5.1;1.7;44.5;188.2;0.04;''
2025-12-31T04:15:00+01:00;PT15M;Onshore;Wallonia;Elia;7.78;4.3;0.7;13.0;2.9;0.3;12.8;3.4;0.2;12.7;5.5;1.5;43.9;188.2;0.04;''
2025-12-31T04:00:00+01:00;PT15M;Onshore;Wallonia;Elia;7.09;4.1;0.7;12.7;2.8;0.3;12.6;3.3;0.2;12.6;5.7;1.4;43.0;188.2;0.04;''
2025-12-31T03:45:00+01:00;PT15M;Onshore;Wallonia;Elia;7.11;3.9;0.5;12.6;2.9;0.3;12.5;3.1;0.2;12.4;6.0;1.4;42.3;188.2;0.04;''
2025-12-31T03:30:00+01:00;PT15M;Onshore;Wallonia;Elia;6.41;3.6;0.5;12.1;2.8;0.3;12.3;3.0;0.2;12.3;6.3;1.4;41.9;188.2;0.03;''
2025-12-31T03:15:00+01:00;PT15M;Onshore;Wallonia;Elia;5.9;3.4;0.5;12.0;2.7;0.3;12.2;2.9;0.2;12.1;6.4;1.4;41.9;188.2;0.03;''
2025-12-31T03:00:00+01:00;PT15M;Onshore;Wallonia;Elia;4.21;3.3;0.4;12.0;2.7;0.3;12.1;2.7;0.2;12.0;6.6;1.5;42.3;188.2;0.02;''
2025-12-31T02:45:00+01:00;PT15M;Onshore;Wallonia;Elia;4.86;3.0;0.2;11.6;2.5;0.3;12.1;2.5;0.2;11.7;6.9;1.5;42.6;188.2;0.03;''
2025-12-31T02:30:00+01:00;PT15M;Onshore;Wallonia;Elia;4.68;2.8;0.2;11.4;2.6;0.3;12.0;2.3;0.2;11.6;7.0;1.6;43.6;188.2;0.02;''
2025-12-31T02:15:00+01:00;PT15M;Onshore;Wallonia;Elia;4.68;2.7;0.2;11.2;2.6;0.3;12.1;2.2;0.2;11.4;7.2;1.4;45.1;188.2;0.02;''
2025-12-31T02:00:00+01:00;PT15M;Onshore;Wallonia;Elia;4.37;2.7;0.2;11.3;2.5;0.3;11.8;2.0;0.2;11.3;7.4;1.0;47.5;188.2;0.02;''
2025-12-31T01:45:00+01:00;PT15M;Onshore;Wallonia;Elia;3.2;2.2;0.1;10.9;2.4;0.3;11.7;1.6;0.1;10.8;7.6;0.9;49.7;188.2;0.02;''
2025-12-31T01:30:00+01:00;PT15M;Onshore;Wallonia;Elia;4.29;2.1;0.1;10.6;2.3;0.2;11.4;1.6;0.1;10.8;7.8;1.0;51.1;188.2;0.02;''
2025-12-31T01:15:00+01:00;PT15M;Onshore;Wallonia;Elia;5.27;1.9;0.1;10.5;2.1;0.1;11.3;1.6;0.1;10.8;7.9;1.1;51.9;188.2;0.03;''
2025-12-31T01:00:00+01:00;PT15M;Onshore;Wallonia;Elia;5.66;1.9;0.1;10.5;2.1;0.2;11.4;1.6;0.1;10.9;8.0;1.2;51.7;188.2;0.03;''
2025-12-31T00:45:00+01:00;PT15M;Onshore;Wallonia;Elia;5.37;1.9;0.1;10.5;2.0;0.1;11.1;1.5;0.1;10.8;8.1;1.2;51.6;188.2;0.03;''
2025-12-31T00:30:00+01:00;PT15M;Onshore;Wallonia;Elia;5.21;1.8;0.1;10.3;1.9;0.1;11.1;1.6;0.1;10.9;8.1;1.1;51.8;188.2;0.03;''
2025-12-31T00:15:00+01:00;PT15M;Onshore;Wallonia;Elia;7.34;1.8;0.1;10.2;2.0;0.2;11.2;1.6;0.2;10.9;8.2;1.1;52.3;188.2;0.04;''
2025-12-31T00:00:00+01:00;PT15M;Onshore;Wallonia;Elia;8.88;1.9;0.1;10.3;1.9;0.2;11.3;1.6;0.3;10.9;8.2;0.9;53.2;188.2;0.05;''
2025-12-30T23:45:00+01:00;PT15M;Onshore;Wallonia;Elia;10.88;2.0;0.2;10.6;4.6;1.2;16.0;4.4;1.0;14.0;6.5;0.7;55.8;188.2;0.06;''
2025-12-30T23:30:00+01:00;PT15M;Onshore;Wallonia;Elia;12.11;2.1;0.3;10.8;4.6;1.2;16.1;4.5;1.0;14.2;6.5;0.7;55.8;188.2;0.06;''
2025-12-30T23:15:00+01:00;PT15M;Onshore;Wallonia;Elia;12.22;2.3;0.5;10.9;4.8;1.2;16.1;4.5;1.0;14.4;6.5;0.7;55.8;188.2;0.06;''
2025-12-30T23:00:00+01:00;PT15M;Onshore;Wallonia;Elia;11.91;2.4;0.6;11.1;5.1;1.2;16.1;4.5;1.1;14.5;6.5;0.7;55.8;188.2;0.06;''
2025-12-30T22:45:00+01:00;PT15M;Onshore;Wallonia;Elia;10.95;3.1;0.8;11.7;5.4;1.4;16.5;4.8;1.2;14.8;6.5;0.7;55.7;188.2;0.06;''
2025-12-30T22:30:00+01:00;PT15M;Onshore;Wallonia;Elia;13.56;3.6;0.9;12.1;5.7;1.3;16.9;5.0;1.3;15.1;6.5;0.7;55.7;188.2;0.07;''
2025-12-30T22:15:00+01:00;PT15M;Onshore;Wallonia;Elia;13.94;4.0;1.1;12.6;6.2;1.1;17.3;5.3;1.4;15.4;6.5;0.7;55.7;188.2;0.07;''
2025-12-30T22:00:00+01:00;PT15M;Onshore;Wallonia;Elia;14.32;4.6;1.3;13.3;6.4;0.8;17.8;5.6;1.4;15.9;6.5;0.7;55.7;188.2;0.08;''
2025-12-30T21:45:00+01:00;PT15M;Onshore;Wallonia;Elia;16.05;5.6;1.5;14.4;7.0;0.7;18.6;6.0;1.6;16.3;6.6;0.7;55.7;188.2;0.09;''
2025-12-30T21:30:00+01:00;PT15M;Onshore;Wallonia;Elia;20.12;6.6;1.5;15.1;7.6;0.8;19.2;6.4;1.7;17.1;6.5;0.7;56.1;188.2;0.11;''
2025-12-30T21:15:00+01:00;PT15M;Onshore;Wallonia;Elia;25.33;7.4;1.7;16.3;7.9;1.0;19.6;7.1;1.6;18.0;6.5;0.7;57.2;188.2;0.13;''
2025-12-30T21:00:00+01:00;PT15M;Onshore;Wallonia;Elia;28.54;8.4;1.9;17.4;8.4;1.4;19.9;7.6;1.4;18.9;6.4;0.7;58.8;188.2;0.15;''
2025-12-30T20:45:00+01:00;PT15M;Onshore;Wallonia;Elia;30.2;9.6;2.3;19.0;9.4;1.9;20.8;8.6;1.8;20.4;6.3;0.7;60.3;188.2;0.16;''
2025-12-30T20:30:00+01:00;PT15M;Onshore;Wallonia;Elia;29.29;10.6;2.7;20.3;9.9;2.3;21.0;9.5;2.1;21.6;6.4;0.7;61.0;188.2;0.16;''
2025-12-30T20:15:00+01:00;PT15M;Onshore;Wallonia;Elia;30.11;11.6;3.6;21.5;10.4;2.6;21.4;10.2;2.6;22.6;6.4;0.9;60.8;188.2;0.16;''
2025-12-30T20:00:00+01:00;PT15M;Onshore;Wallonia;Elia;29.88;12.7;4.7;22.5;10.8;2.9;21.9;11.1;3.2;23.5;6.5;1.2;59.6;188.2;0.16;''
2025-12-30T19:45:00+01:00;PT15M;Onshore;Wallonia;Elia;30.55;13.8;5.9;23.6;11.5;3.2;22.5;12.2;4.2;24.8;6.6;1.5;58.6;188.2;0.16;''
2025-12-30T19:30:00+01:00;PT15M;Onshore;Wallonia;Elia;31.17;14.4;6.2;24.1;11.8;3.5;22.6;13.0;4.7;25.5;6.6;1.6;57.4;188.2;0.17;''
2025-12-30T19:15:00+01:00;PT15M;Onshore;Wallonia;Elia;35.01;14.8;6.7;24.4;12.0;3.6;22.8;13.7;5.3;26.4;6.7;1.6;56.5;188.2;0.19;''
2025-12-30T19:00:00+01:00;PT15M;Onshore;Wallonia;Elia;35.63;15.2;7.2;25.0;12.0;3.8;22.7;14.5;5.9;27.0;6.7;1.5;55.5;188.2;0.19;''
2025-12-30T18:45:00+01:00;PT15M;Onshore;Wallonia;Elia;32.19;15.9;7.8;25.7;11.9;3.7;22.4;15.4;6.9;27.8;6.6;1.4;54.5;188.2;0.17;''
2025-12-30T18:30:00+01:00;PT15M;Onshore;Wallonia;Elia;26.86;16.1;8.1;25.7;11.9;3.6;22.5;15.5;7.2;28.1;6.7;1.4;53.4;188.2;0.14;''
2025-12-30T18:15:00+01:00;PT15M;Onshore;Wallonia;Elia;32.64;16.1;8.1;25.9;11.6;3.5;22.3;15.9;7.6;28.3;6.6;1.4;52.2;188.2;0.17;''
2025-12-30T18:00:00+01:00;PT15M;Onshore;Wallonia;Elia;29.56;16.0;7.9;25.7;11.4;3.4;22.3;16.0;7.6;28.5;6.7;1.4;50.8;188.2;0.16;''
2025-12-30T17:45:00+01:00;PT15M;Onshore;Wallonia;Elia;26.1;15.3;7.1;24.9;10.9;3.2;22.0;16.0;7.7;28.3;6.6;1.5;49.4;188.2;0.14;''
2025-12-30T17:30:00+01:00;PT15M;Onshore;Wallonia;Elia;28.63;14.8;6.7;24.5;10.4;3.1;21.8;15.9;7.8;28.4;6.5;1.6;49.1;188.2;0.15;''
2025-12-30T17:15:00+01:00;PT15M;Onshore;Wallonia;Elia;24.27;14.4;6.4;23.9;10.0;3.0;21.5;15.9;7.8;28.1;6.4;1.8;49.7;188.2;0.13;''
2025-12-30T17:00:00+01:00;PT15M;Onshore;Wallonia;Elia;23.07;13.7;6.0;23.5;9.7;2.9;21.2;15.5;7.4;27.8;6.3;2.2;51.5;188.2;0.12;''
2025-12-30T16:45:00+01:00;PT15M;Onshore;Wallonia;Elia;25.12;12.5;5.2;22.4;8.9;2.8;20.5;14.2;6.3;26.5;6.2;2.6;53.4;188.2;0.13;''
2025-12-30T16:30:00+01:00;PT15M;Onshore;Wallonia;Elia;26.88;11.6;4.6;21.4;8.2;2.4;20.0;13.7;5.6;25.7;6.0;2.9;54.3;188.2;0.14;''
2025-12-30T16:15:00+01:00;PT15M;Onshore;Wallonia;Elia;22.72;11.0;4.4;20.5;7.9;2.3;19.7;13.0;5.0;25.0;6.0;3.0;54.0;188.2;0.12;''
2025-12-30T16:00:00+01:00;PT15M;Onshore;Wallonia;Elia;18.7;10.2;4.0;19.4;7.5;2.1;19.5;12.5;4.6;24.4;5.8;3.0;52.8;188.2;0.1;''
2025-12-30T15:45:00+01:00;PT15M;Onshore;Wallonia;Elia;16.65;9.3;2.5;19.0;6.9;1.8;19.1;11.4;4.0;23.3;5.8;2.9;51.5;188.2;0.09;''
2025-12-30T15:30:00+01:00;PT15M;Onshore;Wallonia;Elia;15.82;8.9;2.2;18.6;6.5;1.5;18.8;10.8;3.5;22.5;5.6;2.8;50.2;188.2;0.08;''
2025-12-30T15:15:00+01:00;PT15M;Onshore;Wallonia;Elia;13.02;8.5;2.1;18.0;6.2;1.3;18.5;10.2;3.0;21.9;5.6;2.5;48.9;188.2;0.07;''
2025-12-30T15:00:00+01:00;PT15M;Onshore;Wallonia;Elia;11.21;8.3;2.1;17.3;6.0;1.1;18.2;9.4;2.6;21.2;5.6;2.2;47.3;188.2;0.06;''
2025-12-30T14:45:00+01:00;PT15M;Onshore;Wallonia;Elia;10.02;8.2;1.3;18.0;5.5;0.9;17.7;8.3;1.9;20.2;5.5;1.9;45.7;188.2;0.05;''
2025-12-30T14:30:00+01:00;PT15M;Onshore;Wallonia;Elia;6.71;8.0;1.3;17.8;5.3;0.7;17.6;8.3;1.8;20.1;5.4;1.7;44.1;188.2;0.04;''
2025-12-30T14:15:00+01:00;PT15M;Onshore;Wallonia;Elia;5.43;7.9;1.1;17.8;5.4;0.8;17.7;8.1;1.8;19.9;5.2;1.4;42.6;188.2;0.03;''
2025-12-30T14:00:00+01:00;PT15M;Onshore;Wallonia;Elia;6.35;8.1;1.1;17.9;5.6;1.1;18.0;8.3;1.8;19.9;5.2;1.2;41.0;188.2;0.03;''
2025-12-30T13:45:00+01:00;PT15M;Onshore;Wallonia;Elia;6.04;13.3;5.6;23.1;5.7;1.1;18.1;8.3;1.9;19.9;5.2;1.0;39.4;188.2;0.03;''
2025-12-30T13:30:00+01:00;PT15M;Onshore;Wallonia;Elia;8.12;14.3;6.3;23.9;6.2;1.6;18.7;8.3;1.9;19.9;5.1;0.8;38.6;188.2;0.04;''
2025-12-30T13:15:00+01:00;PT15M;Onshore;Wallonia;Elia;8.96;15.1;7.1;24.8;6.6;2.0;19.1;8.3;2.0;20.0;5.1;0.7;38.3;188.2;0.05;''
2025-12-30T13:00:00+01:00;PT15M;Onshore;Wallonia;Elia;8.67;16.1;8.0;26.0;7.1;2.5;19.5;8.5;2.1;20.2;5.1;0.5;38.5;188.2;0.05;''
2025-12-30T12:45:00+01:00;PT15M;Onshore;Wallonia;Elia;9.34;17.8;9.7;27.5;8.2;3.6;20.8;10.0;2.9;21.5;5.0;0.4;38.8;188.2;0.05;''
2025-12-30T12:30:00+01:00;PT15M;Onshore;Wallonia;Elia;9.41;18.6;9.9;29.0;9.2;4.2;21.7;10.9;3.7;22.6;4.8;0.2;38.9;188.2;0.05;''
2025-12-30T12:15:00+01:00;PT15M;Onshore;Wallonia;Elia;10.92;19.4;9.7;31.1;10.2;5.0;22.6;12.0;4.6;23.6;4.7;0.2;38.9;188.2;0.06;''
2025-12-30T12:00:00+01:00;PT15M;Onshore;Wallonia;Elia;12.29;20.1;9.0;34.2;10.9;5.7;23.5;13.0;5.4;24.5;4.5;0.2;38.7;188.2;0.07;''
2025-12-30T11:45:00+01:00;PT15M;Onshore;Wallonia;Elia;14.13;21.1;8.3;36.7;12.8;7.0;25.2;15.0;7.1;26.5;4.5;0.2;38.5;188.2;0.08;''
2025-12-30T11:30:00+01:00;PT15M;Onshore;Wallonia;Elia;15.61;22.0;8.0;38.7;14.1;7.3;27.1;16.4;8.3;28.1;4.4;0.2;38.2;188.2;0.08;''
2025-12-30T11:15:00+01:00;PT15M;Onshore;Wallonia;Elia;17.75;22.8;8.3;40.3;15.3;7.0;29.8;17.7;9.5;29.7;4.4;0.2;37.7;188.2;0.09;''
2025-12-30T11:00:00+01:00;PT15M;Onshore;Wallonia;Elia;20.46;23.5;9.1;41.2;16.7;6.2;33.1;18.9;10.5;31.5;4.4;0.2;37.5;188.2;0.11;''
2025-12-30T10:45:00+01:00;PT15M;Onshore;Wallonia;Elia;21.81;24.0;9.6;41.3;18.4;5.5;36.9;20.5;11.8;33.6;4.3;0.2;37.1;188.2;0.12;''
2025-12-30T10:30:00+01:00;PT15M;Onshore;Wallonia;Elia;24.32;24.6;10.2;41.9;19.6;5.2;39.3;21.8;12.3;35.7;4.1;0.2;36.2;188.2;0.13;''
2025-12-30T10:15:00+01:00;PT15M;Onshore;Wallonia;Elia;30.29;25.1;10.8;42.6;20.8;5.7;41.0;23.0;12.4;38.0;4.1;0.2;35.0;188.2;0.16;''
2025-12-30T10:00:00+01:00;PT15M;Onshore;Wallonia;Elia;28.22;25.6;11.2;43.2;21.8;6.7;41.8;24.0;12.1;40.7;3.9;0.1;33.4;188.2;0.15;''
2025-12-30T09:45:00+01:00;PT15M;Onshore;Wallonia;Elia;28.55;25.0;11.1;41.7;23.0;7.8;42.8;25.1;11.7;43.3;3.7;0.1;31.6;188.2;0.15;''
2025-12-30T09:30:00+01:00;PT15M;Onshore;Wallonia;Elia;29.13;25.7;11.0;43.3;24.0;8.5;44.0;26.2;11.7;45.3;3.7;0.1;30.8;188.2;0.15;''
2025-12-30T09:15:00+01:00;PT15M;Onshore;Wallonia;Elia;30.59;26.3;10.7;45.1;25.0;8.9;45.5;27.1;12.2;46.8;3.5;0.1;30.7;188.2;0.16;''
2025-12-30T09:00:00+01:00;PT15M;Onshore;Wallonia;Elia;32.92;26.9;10.1;47.3;26.1;9.3;47.5;28.1;13.2;47.9;3.4;0.1;31.4;188.2;0.17;''
2025-12-30T08:45:00+01:00;PT15M;Onshore;Wallonia;Elia;31.3;27.8;10.1;49.2;27.2;9.7;49.4;29.3;14.5;49.1;3.4;0.1;32.1;188.2;0.17;''
2025-12-30T08:30:00+01:00;PT15M;Onshore;Wallonia;Elia;26.32;28.4;9.8;50.7;28.0;9.8;51.3;30.0;14.7;50.2;3.2;0.1;32.8;188.2;0.14;''
2025-12-30T08:15:00+01:00;PT15M;Onshore;Wallonia;Elia;26.87;28.9;9.8;51.7;28.9;9.9;52.9;30.8;14.8;52.1;3.0;0.0;33.6;188.2;0.14;''
2025-12-30T08:00:00+01:00;PT15M;Onshore;Wallonia;Elia;30.7;29.2;10.2;52.3;29.9;9.8;54.4;31.5;14.3;54.3;3.0;0.0;34.2;188.2;0.16;''
2025-12-30T07:45:00+01:00;PT15M;Onshore;Wallonia;Elia;32.6;31.2;12.5;54.0;31.2;10.3;56.4;32.0;13.8;56.6;2.9;0.0;34.9;188.2;0.17;''
2025-12-30T07:30:00+01:00;PT15M;Onshore;Wallonia;Elia;32.61;31.7;12.9;54.5;31.8;10.2;57.6;32.5;13.5;58.1;2.8;0.0;35.8;188.2;0.17;''
2025-12-30T07:15:00+01:00;PT15M;Onshore;Wallonia;Elia;32.31;32.1;13.1;55.0;32.5;10.7;58.3;33.1;13.7;59.2;2.7;0.1;36.8;188.2;0.17;''
2025-12-30T07:00:00+01:00;PT15M;Onshore;Wallonia;Elia;32.63;32.5;13.6;55.6;33.1;11.2;58.9;33.5;14.2;59.7;2.7;0.8;38.0;188.2;0.17;''
2025-12-30T06:45:00+01:00;PT15M;Onshore;Wallonia;Elia;34.2;32.9;14.3;55.7;33.4;11.5;59.2;34.0;14.7;60.2;2.7;1.4;39.4;188.2;0.18;''
2025-12-30T06:30:00+01:00;PT15M;Onshore;Wallonia;Elia;33.41;32.9;14.2;55.7;33.7;11.8;59.4;34.1;14.9;60.2;2.6;1.9;40.2;188.2;0.18;''
2025-12-30T06:15:00+01:00;PT15M;Onshore;Wallonia;Elia;34.16;32.8;13.9;55.7;33.9;12.3;59.8;34.1;15.0;60.1;2.6;2.1;40.6;188.2;0.18;''
2025-12-30T06:00:00+01:00;PT15M;Onshore;Wallonia;Elia;34.15;32.7;13.9;56.0;34.1;12.6;60.0;34.3;15.1;60.1;2.6;2.1;40.6;188.2;0.18;''
2025-12-30T05:45:00+01:00;PT15M;Onshore;Wallonia;Elia;35.38;32.4;13.7;55.1;34.1;12.9;60.1;34.2;14.8;59.7;2.6;2.0;40.7;188.2;0.19;''
2025-12-30T05:30:00+01:00;PT15M;Onshore;Wallonia;Elia;36.13;32.0;13.5;54.3;34.2;13.3;60.4;34.1;14.6;59.4;2.6;2.0;41.0;188.2;0.19;''
2025-12-30T05:15:00+01:00;PT15M;Onshore;Wallonia;Elia;36.08;31.8;13.9;53.4;34.3;13.7;60.6;33.9;14.5;59.0;2.6;1.9;41.2;188.2;0.19;''
2025-12-30T05:00:00+01:00;PT15M;Onshore;Wallonia;Elia;35.52;31.4;14.9;51.9;34.4;14.0;61.0;33.8;14.3;58.6;2.6;1.7;41.5;188.2;0.19;''
2025-12-30T04:45:00+01:00;PT15M;Onshore;Wallonia;Elia;35.21;30.7;15.4;49.4;34.8;14.7;61.6;33.0;13.4;57.7;2.6;1.5;41.8;188.2;0.19;''
2025-12-30T04:30:00+01:00;PT15M;Onshore;Wallonia;Elia;35.5;30.3;15.5;48.0;34.8;14.9;61.7;32.5;12.9;57.1;2.6;1.3;41.6;188.2;0.19;''
2025-12-30T04:15:00+01:00;PT15M;Onshore;Wallonia;Elia;35.49;29.9;15.5;47.4;34.9;14.8;61.7;32.0;12.2;56.4;2.6;1.3;41.2;188.2;0.19;''
